,time,meanWaitTime,meanLow,action,dispersion,headwaySD
0,33585.0,376.2758620689655,131.46987951807228,No action,22.107560244079018,1755.4597265316243
0,33590.0,375.10714285714283,126.5421686746988,No action,21.80721894715069,1754.9844903863507
0,33597.0,382.10714285714283,128.90361445783134,No action,22.101776384534997,1754.5147582866432
0,33602.0,387.10714285714283,130.59036144578315,Hold,21.982472811741097,1756.3173026482646
0,33607.0,384.17857142857144,129.6024096385542,No action,22.492530943235167,1762.5552611881221
0,33612.0,349.037037037037,113.5421686746988,No action,24.216538263995893,1785.5680705172556
0,33638.0,354.44444444444446,115.3012048192771,No action,23.423317925012842,1824.9598406752436
0,33661.0,343.10714285714283,115.74698795180723,Hold,23.199710414727484,1858.496236232511
0,33684.0,366.10714285714283,123.50602409638554,No action,23.1569487983281,1880.3467326537304
0,33693.0,363.0,118.08433734939759,No action,23.2588383838384,1882.6222888913987
0,33707.0,363.67857142857144,122.6867469879518,No action,23.37620103473761,1883.715853182505
0,33711.0,355.0689655172414,124.06024096385542,No action,23.37620103473761,1884.4111755027277
0,33731.0,353.58620689655174,123.5421686746988,No action,23.468729851708556,1914.0950703979156
0,33735.0,357.44827586206895,124.89156626506023,No action,23.342970339436768,1914.2517868169166
0,33738.0,360.44827586206895,125.93975903614458,No action,23.342970339436768,1914.9820812281553
0,33741.0,362.60714285714283,122.32530120481928,No action,23.114119922630547,1916.2282660584192
0,33764.0,333.6666666666667,120.60240963855422,No action,22.87945144879453,1929.0090380527397
0,33768.0,337.6666666666667,122.04819277108433,Hold,22.87945144879453,1926.9754691847777
0,33793.0,353.55172413793105,123.53012048192771,No action,23.01317523056654,1916.4887539664228
0,33801.0,349.7,126.39759036144578,No action,23.008484848484844,1911.400785767406
0,33808.0,366.86206896551727,128.18072289156626,No action,22.889986824769434,1907.621531835459
0,33814.0,361.7857142857143,122.04819277108433,No action,22.88764905371402,1906.6167364025926
0,33817.0,352.2758620689655,123.08433734939759,No action,22.88764905371402,1906.1932741244148
0,33835.0,365.0,114.33734939759036,No action,22.208827404479575,1899.0479731774014
0,33843.0,359.44444444444446,116.92771084337349,No action,22.33212121212121,1898.7308203042571
0,33873.0,375.60714285714283,126.71084337349397,No action,22.104562104562103,1898.680351565986
0,33891.0,393.60714285714283,132.78313253012047,Hold,22.38008336149598,1912.129846797418
0,33900.0,389.0,135.9156626506024,No action,21.15909090909091,1921.2699065430606
0,33906.0,386.0689655172414,134.89156626506025,No action,21.24616956077629,1927.8398505966843
0,33918.0,389.25,131.3132530120482,Hold,21.283622744296895,1942.6318725164735
0,33924.0,385.42857142857144,130.02409638554218,Hold,21.177295341474437,1949.51320275811
0,33935.0,404.6296296296296,131.6265060240964,No action,21.232627022100708,1958.191372573634
0,33947.0,405.44444444444446,131.89156626506025,Hold,21.118828736806254,1967.0419293540388
0,33952.0,410.44444444444446,133.51807228915663,Hold,21.112326270221008,1967.4657938380783
0,33961.0,404.60714285714283,136.49397590361446,Hold,20.497983638668046,1968.1606004914709
0,33985.0,414.1034482758621,144.6867469879518,Hold,20.625491556789267,1963.5084445686161
0,33990.0,419.1034482758621,146.43373493975903,No action,20.896688896688914,1964.7893699020565
0,33999.0,414.42857142857144,139.80722891566265,No action,19.816399286987508,1971.701836974125
0,34019.0,433.81481481481484,141.12048192771084,No action,19.767565767565767,1970.8340766591705
0,34023.0,422.2857142857143,142.4578313253012,No action,19.767565767565767,1969.5133108557677
0,34069.0,431.14814814814815,140.25301204819277,No action,19.485516934046338,1962.8824657802902
0,34070.0,432.14814814814815,140.57831325301206,No action,19.485516934046338,1962.9610903213456
0,34097.0,388.55555555555554,126.39759036144578,No action,19.430303030303026,1965.2046765423502
0,34108.0,380.0357142857143,128.20481927710844,No action,19.469696969696972,1967.1233963448378
0,34111.0,357.7,129.289156626506,No action,19.469696969696972,1966.993910606502
0,34120.0,329.23333333333335,119.0,No action,19.04484848484848,1969.3604179023507
0,34137.0,346.23333333333335,125.144578313253,No action,19.07653174076532,1985.3432893640568
0,34160.0,359.6333333333333,129.9879518072289,No action,18.981511869598506,1987.1290035010752
0,34161.0,360.6333333333333,130.34939759036143,No action,18.981511869598506,1987.1704523258672
0,34173.0,369.0357142857143,124.49397590361446,No action,18.964246784390667,1987.6490470490976
0,34177.0,373.0357142857143,125.8433734939759,No action,19.179841897233203,1988.7998588803075
0,34178.0,374.0357142857143,126.18072289156626,No action,19.179841897233203,1989.5955131920207
0,34184.0,354.5,119.59036144578313,No action,19.87229437229437,1992.4657386495248
0,34188.0,367.6666666666667,119.60240963855422,No action,19.477354187031604,1993.4249324372786
0,34203.0,382.6666666666667,124.48192771084338,No action,19.554174841944626,1995.6568132136345
0,34208.0,387.6666666666667,126.10843373493977,No action,19.57114624505929,1995.0345882418706
0,34211.0,390.6666666666667,127.08433734939759,Hold,19.57114624505929,1994.2194984243113
0,34215.0,361.04,108.74698795180723,Hold,20.043722943722944,1995.7786601184255
0,34216.0,362.04,109.04819277108433,No action,20.043722943722944,1996.3104344026099
0,34241.0,339.6923076923077,106.40963855421687,No action,21.48045510870788,2005.5607445389373
0,34245.0,331.1111111111111,107.71084337349397,No action,21.48045510870788,2010.5794924167021
0,34267.0,320.037037037037,104.10843373493977,Hold,21.255183413078147,2020.308636800006
0,34270.0,323.037037037037,105.08433734939759,No action,21.255183413078147,2020.6291525382212
0,34287.0,346.38461538461536,108.50602409638554,No action,20.75837621497998,2017.893171439582
0,34301.0,347.4074074074074,113.01204819277109,No action,20.886363636363637,1983.0667804316552
0,34307.0,361.3076923076923,113.18072289156626,No action,20.698792435634537,1982.1143472640338
0,34319.0,359.5925925925926,116.97590361445783,No action,20.682904516866774,1972.6907959919738
0,34334.0,352.55555555555554,114.6867469879518,No action,20.653679653679653,1971.777643040328
0,34344.0,338.0,118.09638554216868,No action,19.698135198135198,1973.8929307315952
0,34348.0,342.0,119.49397590361446,Hold,19.698135198135198,1975.3114965445966
0,34352.0,310.0344827586207,108.32530120481928,No action,19.698135198135198,1976.5437381029346
0,34370.0,328.0344827586207,114.6144578313253,No action,19.763213530655378,1971.1655072820688
0,34373.0,331.0344827586207,115.66265060240964,Hold,19.763213530655378,1972.1681561691014
0,34393.0,333.7857142857143,112.60240963855422,Hold,19.630279630279645,1983.9526091914045
0,34396.0,336.7857142857143,113.6144578313253,No action,19.630279630279645,1986.0827696170034
0,34399.0,346.4074074074074,112.6867469879518,No action,19.551981351981343,1987.6169899990314
0,34427.0,338.74074074074076,110.19277108433735,No action,19.48171368861023,1993.2638921608934
0,34430.0,341.74074074074076,111.16867469879519,Hold,19.48171368861023,1992.4464745809084
0,34433.0,342.11538461538464,107.16867469879519,No action,19.549155678926674,1991.7166263445583
0,34443.0,347.9230769230769,108.98795180722891,No action,19.52002786485544,1994.4969783219283
0,34445.0,349.9230769230769,109.6144578313253,No action,19.52002786485544,1994.5084704316778
0,34455.0,346.6296296296296,112.75903614457832,No action,19.251445755262544,1996.0906743380253
0,34470.0,348.89285714285717,117.6987951807229,No action,19.044932079414828,1998.041954086708
0,34480.0,370.1111111111111,120.39759036144578,No action,19.02243812167476,1998.746142059566
